,loss,DSC,SEN,PPV,val_loss,val_DSC,val_SEN,val_PPV
43,0.14130430785007775,0.8599860401203235,0.8675600190957388,0.8547774913410345,0.24533181389172873,0.7552691126863161,0.7830894639094671,0.7350752080480257
44,0.1357005750760436,0.8655915992955366,0.8731655528148016,0.860172713175416,0.2928230216105779,0.7077217449744543,0.7352289830644926,0.6882114261388779
45,0.1490912188310176,0.852088650688529,0.8591823832442363,0.8475229684263468,0.25929683571060497,0.7411742011706034,0.7735504706700643,0.7195497130354246
46,0.13946971809491515,0.8617036025971174,0.8689627392838398,0.8568497747182846,0.2449916104475657,0.7554055973887444,0.7842896009484926,0.7344338670372963
47,0.13059952047963938,0.8706220003465811,0.8777565813312928,0.8655310527731975,0.27370485104620457,0.726748563349247,0.7561115150650343,0.7062952046593031
48,0.12692872473659614,0.8742288183420897,0.8818725465486447,0.868669313689073,0.25432052463293076,0.7460746342937151,0.780162458618482,0.7217255607247353
49,0.11124221049249172,0.8898968199888865,0.8973465394228697,0.8841825251777967,0.24591792281717062,0.7545668110251427,0.783862384657065,0.7333515485127767
50,0.12206767274377246,0.8791246898472309,0.8853333871811628,0.874813654149572,0.2443819890419642,0.7562162230412165,0.7872974549730619,0.7341447348395983
51,0.12282949220389128,0.8783429625133673,0.8847621753811836,0.8738163529584805,0.2568565622592966,0.7435650775829951,0.7766714915633202,0.7203381011883417
52,0.1364323340045909,0.8647465836256742,0.8714187151441971,0.8600228937963644,0.26312584181626636,0.7372496128082275,0.7682512998580933,0.7153409719467163
53,0.11357367744979759,0.8875129378090302,0.8947231744726499,0.8821316715329885,0.22305663085232177,0.777354933321476,0.8093807796637217,0.7535862947503725
54,0.11008391230522345,0.891052428012093,0.8979421729842821,0.8858020870635906,0.226117887844642,0.7743171701828638,0.8061846246321996,0.7511700044075648
55,0.10220590187236667,0.898848831653595,0.9051215512057146,0.8940611922492584,0.2829150886585315,0.7173880537350973,0.7499203408757845,0.6947177847226461
56,0.10157316174202909,0.8994299539675316,0.9061355708787838,0.8943515022595724,0.23573626391589642,0.764675609767437,0.7938040966788927,0.7436209966739019
